|6.6.6
fo98                                                                                                
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  1148.150       2001.000      -2226432.      -1880629.       101.2893       301.1826       179.3002       4.496316      0.1868983E-03  0.4092661E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       2001.000      -2241684.      -1871632.       97.72730       308.8529       180.5777       4.505702      0.1885305E-03  0.4136503E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       2001.000      -2257313.      -1862573.       94.46647       316.2602       181.7800       4.515167      0.1900609E-03  0.4181179E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       2001.000      -2273306.      -1853455.       91.47148       323.4225       182.9147       4.524706      0.1914992E-03  0.4226707E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       2001.000      -2289651.      -1844282.       88.71230       330.3557       183.9883       4.534316      0.1928540E-03  0.4273105E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       2001.000      -2306338.      -1835057.       86.16322       337.0746       185.0065       4.543990      0.1941328E-03  0.4320393E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       2001.000      -2323355.      -1825782.       83.80208       343.5922       185.9743       4.553728      0.1953420E-03  0.4368592E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       2001.000      -2340694.      -1816460.       81.60975       349.9206       186.8960       4.563524      0.1964873E-03  0.4417722E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       2001.000      -2358344.      -1807093.       79.56956       356.0708       187.7754       4.573375      0.1975739E-03  0.4467806E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       2001.000      -2376298.      -1797683.       77.66693       362.0528       188.6161       4.583280      0.1986062E-03  0.4518869E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       2001.000      -2394547.      -1788232.       75.88910       367.8759       189.4209       4.593235      0.1995883E-03  0.4570934E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       3001.000      -2040056.      -2011802.       357.4044       94.76483       118.4395       4.355581      0.1108152E-03  0.3451321E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       3001.000      -2045279.      -2005619.       306.8590       113.9161       128.4192       4.361420      0.1223211E-03  0.3481814E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       3001.000      -2051424.      -1998996.       269.1296       131.6786       136.1835       4.367775      0.1315784E-03  0.3513181E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       3001.000      -2058425.      -1992025.       239.9189       148.1648       142.4539       4.374551      0.1392336E-03  0.3545366E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       3001.000      -2066222.      -1984768.       216.6554       163.5112       147.6612       4.381679      0.1456995E-03  0.3578330E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       3001.000      -2074759.      -1977272.       197.7066       177.8480       152.0800       4.389106      0.1512538E-03  0.3612050E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       3001.000      -2083991.      -1969571.       181.9862       191.2914       155.8946       4.396793      0.1560911E-03  0.3646509E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       3001.000      -2093875.      -1961691.       168.7439       203.9418       159.2340       4.404706      0.1603524E-03  0.3681698E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       3001.000      -2104374.      -1953653.       157.4443       215.8854       162.1916       4.412820      0.1641426E-03  0.3717612E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       3001.000      -2115453.      -1945477.       147.6956       227.1962       164.8371       4.421114      0.1675417E-03  0.3754250E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       3001.000      -2127084.      -1937174.       139.2044       237.9377       167.2232       4.429569      0.1706117E-03  0.3791615E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       3001.000      -2139239.      -1928758.       131.7466       248.1645       169.3910       4.438170      0.1734016E-03  0.3829710E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       3001.000      -2151893.      -1920238.       125.1482       257.9242       171.3731       4.446905      0.1759510E-03  0.3868543E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       3001.000      -2165024.      -1911623.       119.2720       267.2581       173.1956       4.455762      0.1782918E-03  0.3908121E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       3001.000      -2178612.      -1902921.       114.0084       276.2022       174.8797       4.464731      0.1804502E-03  0.3948455E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       3001.000      -2192638.      -1894137.       109.2688       284.7884       176.4427       4.473804      0.1824482E-03  0.3989556E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       3001.000      -2207085.      -1885278.       104.9809       293.0447       177.8994       4.482973      0.1843041E-03  0.4031437E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       3001.000      -2221938.      -1876349.       101.0848       300.9961       179.2617       4.492232      0.1860333E-03  0.4074111E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       3001.000      -2237180.      -1867354.       97.53097       308.6648       180.5400       4.501575      0.1876490E-03  0.4117593E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
