|6.6.6
fo_moT                                                                                              
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  1248.150       9001.000      -2225782.      -1832754.       93.14695       314.8883       181.4208       4.489218      0.1909162E-03  0.4052084E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       9001.000      -2241706.      -1823655.       90.20001       322.0364       182.5555       4.498810      0.1927306E-03  0.4095397E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       9001.000      -2257982.      -1814500.       87.48528       328.9561       183.6288       4.508490      0.1944666E-03  0.4139538E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       9001.000      -2274598.      -1805293.       84.97745       335.6618       184.6464       4.518255      0.1961309E-03  0.4184523E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       9001.000      -2291545.      -1796036.       82.65470       342.1668       185.6133       4.528102      0.1977297E-03  0.4230373E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       9001.000      -2308812.      -1786732.       80.49817       348.4829       186.5339       4.538027      0.1992684E-03  0.4277107E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       9001.000      -2326390.      -1777383.       78.49143       354.6212       187.4121       4.548028      0.2007516E-03  0.4324746E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       9001.000      -2344271.      -1767992.       76.62016       360.5917       188.2512       4.558102      0.2021834E-03  0.4373312E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       9001.000      -2362447.      -1758559.       74.87176       366.4035       189.0544       4.568246      0.2035676E-03  0.4422828E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       10001.00      -2009650.      -1981623.       352.0776       94.00359       117.8935       4.331751      0.1067166E-03  0.3357936E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       10001.00      -2014833.      -1975467.       302.2911       113.0731       127.9094       4.337386      0.1182657E-03  0.3386919E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       10001.00      -2020935.      -1968869.       265.1297       130.7691       135.7017       4.343541      0.1276170E-03  0.3416738E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       10001.00      -2027889.      -1961921.       236.3597       147.1997       141.9945       4.350122      0.1354069E-03  0.3447338E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       10001.00      -2035636.      -1954687.       213.4483       162.4984       147.2198       4.357063      0.1420411E-03  0.3478682E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       10001.00      -2044122.      -1947213.       194.7871       176.7937       151.6532       4.364312      0.1477920E-03  0.3510748E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       10001.00      -2053300.      -1939532.       179.3061       190.2004       155.4798       4.371830      0.1528501E-03  0.3543519E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       10001.00      -2063129.      -1931673.       166.2661       202.8179       158.8291       4.379587      0.1573531E-03  0.3576987E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
